state_name,industry_name,YEAR,total_workers,median_wage,mean_wage,total_wage_bill
New York,Educational Services,2022,12167,50000,59911.20243281006,728939600
New York,Finance and Insurance,2007,5391,55000,98127.75366351326,529006720
New York,Finance and Insurance,2008,5511,56000,102240.32661948829,563446440
New York,Finance and Insurance,2009,5282,60000,106772.54070427868,563972560
New York,Finance and Insurance,2010,5033,60000,101543.84462547189,511070170
New York,Finance and Insurance,2011,4837,60000,102210.05788712011,494390050
New York,Finance and Insurance,2012,4965,60000,101518.48136958711,504039260
New York,Finance and Insurance,2013,5216,63000,108499.32323619632,565932470
New York,Finance and Insurance,2014,5048,66000,114565.60816164818,578327190
New York,Finance and Insurance,2015,5014,70000,118798.29477463104,595654650
New York,Finance and Insurance,2016,5158,70000,120807.2120977123,623123600
New York,Finance and Insurance,2017,5262,70000,123303.32763207906,648822110
New York,Finance and Insurance,2018,5254,78000,130457.01941377997,685421180
New York,Finance and Insurance,2019,5441,80000,139000.08821907738,756299480
New York,Finance and Insurance,2020,4178,84500,136577.86500718046,570622320
New York,Finance and Insurance,2021,5397,84000,140004.6025569761,755604840
New York,Finance and Insurance,2022,5578,90000,153341.42344926496,855338460
New York,Health Care and Social Assistance,2007,13286,30000,43369.36850820413,576205430
New York,Health Care and Social Assistance,2008,13805,31200,44032.873596523,607873820
New York,Health Care and Social Assistance,2009,14199,33000,46420.48735826467,659124500
New York,Health Care and Social Assistance,2010,14094,33000,46679.86164325245,657905970
New York,Health Care and Social Assistance,2011,14701,33000,46056.944425549285,677083140
New York,Health Care and Social Assistance,2012,14462,34000,48058.32042594385,695019430
New York,Health Care and Social Assistance,2013,14660,34000,49152.613506139154,720577314
New York,Health Care and Social Assistance,2014,15187,35000,50305.37104102193,763987670
New York,Health Care and Social Assistance,2015,15138,35000,51361.85229224468,777515720
New York,Health Care and Social Assistance,2016,15163,36000,52589.86612147992,797420140
New York,Health Care and Social Assistance,2017,15328,37000,55455.452766179544,850021180
New York,Health Care and Social Assistance,2018,15215,38000,56072.73217219849,853146620
New York,Health Care and Social Assistance,2019,15967,40000,59267.47291288282,946323740
New York,Health Care and Social Assistance,2020,12759,40000,61046.03965828043,778886420
New York,Health Care and Social Assistance,2021,15530,42000,62767.81133290406,974784110
New York,Health Care and Social Assistance,2022,16028,43700,64514.28562515598,1034034970
New York,Information,2007,2675,48400,64700.930841121495,173074990
New York,Information,2008,2711,50000,64629.431943932126,175210390
New York,Information,2009,2509,50000,66255.30888800319,166234570
New York,Information,2010,2406,50000,68872.90523690773,165708210
New York,Information,2011,2287,50000,65197.71753388719,149107180
New York,Information,2012,2341,51000,66754.44254592055,156272150
New York,Information,2013,2519,55000,71956.13735609369,181257510
New York,Information,2014,2591,54000,71827.80393670397,186105840
New York,Information,2015,2646,56000,76713.26152683295,202983290
New York,Information,2016,2597,60000,79704.69772814786,206993100
New York,Information,2017,2591,60000,79451.2234658433,205858120
New York,Information,2018,2604,60000,85297.63440860216,222115040
New York,Information,2019,2663,65000,86458.20878708224,230238210
New York,Information,2020,1920,66000,94126.47916666667,180722840
New York,Information,2021,2479,70000,93824.22751109318,232590260
New York,Information,2022,2701,74000,97334.31321732691,262899980
New York,Management of Companies and Enterprises,2007,88,55500,73229.54545454546,6444200
New York,Management of Companies and Enterprises,2008,64,50000,87587.5,5605600
New York,Management of Companies and Enterprises,2009,46,53000,105106.52173913043,4834900
New York,Management of Companies and Enterprises,2010,44,65000,116559.09090909091,5128600
New York,Management of Companies and Enterprises,2011,76,64500,106535.52631578948,8096700
New York,Management of Companies and Enterprises,2012,58,50000,82263.79310344828,4771300
New York,Management of Companies and Enterprises,2013,73,68000,107547.12328767123,7850940
New York,Management of Companies and Enterprises,2014,45,75000,86017.77777777778,3870800
New York,Management of Companies and Enterprises,2015,74,60000,119651.35135135135,8854200
New York,Management of Companies and Enterprises,2016,65,72000,113198.46153846153,7357900
New York,Management of Companies and Enterprises,2017,112,56000,95282.14285714286,10671600
New York,Management of Companies and Enterprises,2018,113,75000,108513.27433628318,12262000
New York,Management of Companies and Enterprises,2019,132,67000,103570.07575757576,13671250
New York,Management of Companies and Enterprises,2020,86,90000,112904.6511627907,9709800
New York,Management of Companies and Enterprises,2021,88,79000,112871.59090909091,9932700
New York,Management of Companies and Enterprises,2022,111,100000,170686.48648648648,18946200
New York,Manufacturing,2007,7327,40000,51138.048314453394,374688480
New York,Manufacturing,2008,7372,40000,51142.193434617475,377020250
New York,Manufacturing,2009,6717,40000,53966.84978412982,362495330
New York,Manufacturing,2010,6466,40000,53121.46458397773,343483390
New York,Manufacturing,2011,6415,40000,51659.28760717069,331394330
New York,Manufacturing,2012,6513,41000,54309.02042069707,353714650
New York,Manufacturing,2013,6624,40000,55126.811594202896,365160000
New York,Manufacturing,2014,6386,41200,56712.13435640463,362163690
New York,Manufacturing,2015,6238,45000,58495.23885860853,364893300
New York,Manufacturing,2016,6129,47000,61283.620492739436,375607310
New York,Manufacturing,2017,6553,47000,61855.154890889666,405336830
New York,Manufacturing,2018,6117,49900,62809.625633480464,384206480
New York,Manufacturing,2019,6254,50000,65930.84969619443,412331534
New York,Manufacturing,2020,4709,50000,68348.70036101084,321854030
New York,Manufacturing,2021,5893,53000,69470.89428135076,409391980
New York,Manufacturing,2022,6283,54000,71143.72433550851,446996020
New York,Military,2007,199,35000,38365.477386934675,7634730
New York,Military,2008,265,40000,43437.35849056604,11510900
New York,Military,2009,258,40000,43908.56589147287,11328410
New York,Military,2010,221,35000,39703.89140271493,8774560
New York,Military,2011,268,30000,36390.67164179104,9752700
New York,Military,2012,309,28000,36189.644012944984,11182600
New York,Military,2013,300,33000,39610.166666666664,11883050
New York,Military,2014,260,30000,38878.07692307692,10108300
New York,Military,2015,276,30000,41115.942028985504,11348000
New York,Military,2016,244,31000,43300,10565200
New York,Military,2017,262,34000,44936.87022900763,11773460
New York,Military,2018,253,41000,49654.150197628456,12562500
New York,Military,2019,278,39500,45268.27338129497,12584580
New York,Military,2020,291,28000,38998.28178694158,11348500
New York,Military,2021,299,35000,45623.277591973245,13641360
New York,Military,2022,316,40000,47939.8417721519,15148990
New York,"Mining, Quarrying, and Oil and Gas Extraction",2007,88,37900,43187.5,3800500
New York,"Mining, Quarrying, and Oil and Gas Extraction",2008,86,38000,49706.976744186046,4274800
New York,"Mining, Quarrying, and Oil and Gas Extraction",2009,78,39000,40452.5641025641,3155300
New York,"Mining, Quarrying, and Oil and Gas Extraction",2010,84,46250,57734.52380952381,4849700
New York,"Mining, Quarrying, and Oil and Gas Extraction",2011,98,46000,46738.36734693877,4580360
New York,"Mining, Quarrying, and Oil and Gas Extraction",2012,84,40000,48957.142857142855,4112400
New York,"Mining, Quarrying, and Oil and Gas Extraction",2013,77,45000,56631.168831168834,4360600
New York,"Mining, Quarrying, and Oil and Gas Extraction",2014,91,48500,52458.241758241755,4773700
New York,"Mining, Quarrying, and Oil and Gas Extraction",2015,89,40000,52823.59550561798,4701300
New York,"Mining, Quarrying, and Oil and Gas Extraction",2016,99,40000,54869.69696969697,5432100
New York,"Mining, Quarrying, and Oil and Gas Extraction",2017,81,54000,57971.60493827161,4695700
New York,"Mining, Quarrying, and Oil and Gas Extraction",2018,68,47000,51774.41176470588,3520660
New York,"Mining, Quarrying, and Oil and Gas Extraction",2019,75,58000,76522.66666666667,5739200
New York,"Mining, Quarrying, and Oil and Gas Extraction",2020,63,54000,65301.5873015873,4114000
New York,"Mining, Quarrying, and Oil and Gas Extraction",2021,69,52000,63775.362318840576,4400500
New York,"Mining, Quarrying, and Oil and Gas Extraction",2022,82,51500,65224.39024390244,5348400
New York,"Other Services, Except Public Administration",2007,4020,20000,27565.037313432837,110811450
New York,"Other Services, Except Public Administration",2008,4167,20000,28272.96376289897,117813440
New York,"Other Services, Except Public Administration",2009,4189,19000,28068.395798519934,117578510
New York,"Other Services, Except Public Administration",2010,4235,19000,26792.550177095633,113466450
New York,"Other Services, Except Public Administration",2011,4220,20000,27249.156398104264,114991440
New York,"Other Services, Except Public Administration",2012,4315,20000,27993.325608342988,120791200
New York,"Other Services, Except Public Administration",2013,4440,20000,28442.619369369368,126285230
New York,"Other Services, Except Public Administration",2014,4386,20000,29636.58914728682,129986080
New York,"Other Services, Except Public Administration",2015,4409,20000,30937.355409389886,136402800
New York,"Other Services, Except Public Administration",2016,4428,22000,31939.6793134598,141428900
New York,"Other Services, Except Public Administration",2017,4641,22500,32395.957767722473,150349640
New York,"Other Services, Except Public Administration",2018,4543,25000,35692.52036099494,162151120
New York,"Other Services, Except Public Administration",2019,4263,25000,35698.12807881773,152181120
New York,"Other Services, Except Public Administration",2020,3404,26000,38801.61280846063,132080690
New York,"Other Services, Except Public Administration",2021,4029,30000,40057.9310002482,161393404
New York,"Other Services, Except Public Administration",2022,4572,30000,42273.59361329834,193274870
New York,"Professional, Scientific, and Technical Services",2007,6177,48000,69431.5800550429,428878870
New York,"Professional, Scientific, and Technical Services",2008,6406,50000,72637.56634405245,465316250
New York,"Professional, Scientific, and Technical Services",2009,6150,50000,76431.7105691057,470055020
New York,"Professional, Scientific, and Technical Services",2010,6228,50000,76903.95215157354,478957814
New York,"Professional, Scientific, and Technical Services",2011,6104,50000,73521.36304062909,448774400
New York,"Professional, Scientific, and Technical Services",2012,6252,51000,74110.99168266155,463341920
New York,"Professional, Scientific, and Technical Services",2013,6761,55000,78829.55036237244,532966590
New York,"Professional, Scientific, and Technical Services",2014,6771,55000,79294.99453551913,536906408
New York,"Professional, Scientific, and Technical Services",2015,7055,60000,82695.9447200567,583419890
New York,"Professional, Scientific, and Technical Services",2016,7333,60000,86541.53825173872,634609100
New York,"Professional, Scientific, and Technical Services",2017,7488,60000,88254.29754273505,660848180
New York,"Professional, Scientific, and Technical Services",2018,7905,65000,89883.66350411132,710530360
New York,"Professional, Scientific, and Technical Services",2019,8182,70000,97782.05573209484,800052780
New York,"Professional, Scientific, and Technical Services",2020,6454,72000,96451.39603346762,622497310
New York,"Professional, Scientific, and Technical Services",2021,8300,70000,102260.59638554217,848762950
New York,"Professional, Scientific, and Technical Services",2022,8648,77000,108966.29394079556,942340510
New York,Public Administration,2007,4447,50000,55577.474702046326,247153030
New York,Public Administration,2008,4805,51000,57319.00312174818,275417810
New York,Public Administration,2009,4770,54000,59487.17819706499,283753840
New York,Public Administration,2010,4656,55000,61203.36984536082,284962890
New York,Public Administration,2011,4510,57000,62425.840354767184,281540540
New York,Public Administration,2012,4446,58000,62297.42015294647,276974330
New York,Public Administration,2013,4383,58000,64762.99794661191,283856220
New York,Public Administration,2014,4335,59000,63782.26989619377,276496140
New York,Public Administration,2015,4364,60000,66048.97571035747,288237730
New York,Public Administration,2016,4596,60000,68066.77328111402,312834890
New York,Public Administration,2017,4596,61000,69575.23933855527,319767800
New York,Public Administration,2018,4693,62000,69898.5212017899,328033760
New York,Public Administration,2019,4717,66000,73966.70553317787,348900950
New York,Public Administration,2020,3868,67000,74229.71302998965,287120530
New York,Public Administration,2021,4565,68000,74467.0273822563,339941980
New York,Public Administration,2022,4573,70000,76773.50973102996,351085260
New York,Real Estate and Rental and Leasing,2007,209,27000,39354.11483253589,8225010
New York,Real Estate and Rental and Leasing,2008,189,30000,35722.06349206349,6751470
New York,Real Estate and Rental and Leasing,2009,196,29600,35127.04081632653,6884900
New York,Real Estate and Rental and Leasing,2010,135,30000,37307.40740740741,5036500
New York,Real Estate and Rental and Leasing,2011,116,25500,35293.10344827586,4094000
New York,Real Estate and Rental and Leasing,2012,132,30000,38165.15151515151,5037800
New York,Real Estate and Rental and Leasing,2013,164,31000,42101.28048780488,6904610
New York,Real Estate and Rental and Leasing,2014,162,30000,41199.50617283951,6674320
New York,Real Estate and Rental and Leasing,2015,142,32000,43927.81690140845,6237750
New York,Real Estate and Rental and Leasing,2016,131,33000,47242.59541984733,6188780
New York,Real Estate and Rental and Leasing,2017,157,38000,50346.050955414015,7904330
New York,Real Estate and Rental and Leasing,2018,1977,42900,64620.83459787557,127755390
New York,Real Estate and Rental and Leasing,2019,1967,45000,71354.2094560244,140353730
New York,Real Estate and Rental and Leasing,2020,1507,48500,66316.62242866622,99939150
New York,Real Estate and Rental and Leasing,2021,1750,48000,71560.83428571429,125231460
New York,Real Estate and Rental and Leasing,2022,1876,50000,73013.08102345416,136972540
New York,Retail Trade,2007,8902,19300,29705.389800044934,264437380
New York,Retail Trade,2008,9199,20000,30761.55234264594,282975520
New York,Retail Trade,2009,8870,20000,30735.47012401353,272623620
New York,Retail Trade,2010,9029,20000,31288.463174216413,282503534
New York,Retail Trade,2011,9200,19200,30523.2,280813440
New York,Retail Trade,2012,9451,20000,31300.034916940007,295816630
New York,Retail Trade,2013,9213,20000,32896.49082817757,303075370
New York,Retail Trade,2014,9413,20000,32374.301497928398,304739300
New York,Retail Trade,2015,9176,20000,33625.42175239756,308546870
New York,Retail Trade,2016,9384,21000,34758.99616368287,326178420
New York,Retail Trade,2017,9215,22500,35810.94411285947,329997850
New York,Retail Trade,2018,9121,23000,37226.28045170486,339540904
New York,Retail Trade,2019,9101,25000,39917.579826392706,363289894
New York,Retail Trade,2020,6993,25000,40341.281281281284,282106580
New York,Retail Trade,2021,8836,25000,40749.320959710276,360061000
New York,Retail Trade,2022,9567,28000,43661.79408382983,417712384
New York,Transportation and Warehousing,2007,3826,36800,41233.63565081025,157759890
New York,Transportation and Warehousing,2008,3952,39200,41094.38259109312,162405000
New York,Transportation and Warehousing,2009,3618,38000,41983.93311221669,151897870
New York,Transportation and Warehousing,2010,3689,40000,41330.73190566549,152469070
New York,Transportation and Warehousing,2011,3769,37000,40288.88140090209,151848794
New York,Transportation and Warehousing,2012,3687,40000,43615.43531326282,160810110
New York,Transportation and Warehousing,2013,3727,40000,44127.05661389858,164461540
New York,Transportation and Warehousing,2014,3855,37000,43359.74319066148,167151810
New York,Transportation and Warehousing,2015,4077,38600,45251.67279862644,184491070
New York,Transportation and Warehousing,2016,4069,38000,44585.935119193906,181420170
New York,Transportation and Warehousing,2017,4278,40000,45776.701729780274,195832730
New York,Transportation and Warehousing,2018,4410,40000,46150.61224489796,203524200
New York,Transportation and Warehousing,2019,4405,40000,48742.56617480136,214711004
New York,Transportation and Warehousing,2020,3302,40000,49925.6571774682,164854520
New York,Transportation and Warehousing,2021,3922,40000,48354.3141254462,189645620
New York,Transportation and Warehousing,2022,4402,43050,51740.94275329396,227763630
New York,Unknown,2007,2462,29000,43543.84646628757,107204950
New York,Unknown,2008,2393,30000,45326.7338069369,108466874
New York,Unknown,2009,2437,30000,45558.27656955273,111025520
New York,Unknown,2010,2324,30000,46286.36402753873,107569510
New York,Unknown,2011,2336,31200,48859.04452054795,114134728
New York,Unknown,2012,2339,30000,45690.89354424968,106871000
New York,Unknown,2013,2318,32000,51021.87230371009,118268700
New York,Unknown,2014,2524,33300,54382.80507131537,137262200
New York,Unknown,2015,2507,35000,57811.459912245715,144933330
New York,Unknown,2016,2739,35000,55954.80467323841,153260210
New York,Unknown,2017,2723,35000,55698.358428204185,151666630
New York,Utilities,2007,591,65000,66735.02538071066,39440400
New York,Utilities,2008,584,65000,69739.04109589041,40727600
New York,Utilities,2009,596,67000,73733.22147651007,43945000
New York,Utilities,2010,610,63500,69492.86885245901,42390650
New York,Utilities,2011,584,67000,73106.47260273973,42694180
New York,Utilities,2012,580,67500,73861.72413793103,42839800
New York,Utilities,2013,593,70000,74951.09612141653,44446000
New York,Utilities,2014,632,75000,76990.18987341772,48657800
New York,Utilities,2015,650,80000,84136.89230769231,54688980
New York,Utilities,2016,596,80000,83547.65100671141,49794400
New York,Utilities,2017,618,78500,84145.95469255664,52002200
New York,Utilities,2018,652,80000,84570.09202453987,55139700
New York,Utilities,2019,663,80000,89269.38159879336,59185600
New York,Utilities,2020,516,80000,88468.99224806202,45650000
New York,Utilities,2021,684,89500,96743.567251462,66172600
New York,Utilities,2022,628,85000,95027.86624203822,59677500
New York,Wholesale Trade,2007,2481,38000,54209.270455461505,134493200
New York,Wholesale Trade,2008,2450,40000,57421.29795918367,140682180
New York,Wholesale Trade,2009,2267,40000,60690.494044993386,137585350
New York,Wholesale Trade,2010,2313,40000,55472.619974059664,128308170
New York,Wholesale Trade,2011,2114,40000,60672.317880794704,128261280
New York,Wholesale Trade,2012,2182,40000,56698.538038496794,123716210
New York,Wholesale Trade,2013,2252,42000,58464.36944937833,131661760
New York,Wholesale Trade,2014,2273,41700,62822.84645842499,142796330
New York,Wholesale Trade,2015,2398,47100,69292.43536280234,166163260
New York,Wholesale Trade,2016,2269,48000,69455.34596738651,157594180
New York,Wholesale Trade,2017,2186,49000,68343.37602927722,149398620
New York,Wholesale Trade,2018,2083,50000,69200.16322611617,144143940
New York,Wholesale Trade,2019,2282,50000,71924.8115687993,164132420
New York,Wholesale Trade,2020,1538,50000,71456.30039011703,109899790
New York,Wholesale Trade,2021,1843,53000,73766.16928920239,135951050
New York,Wholesale Trade,2022,1734,55000,78949.52710495963,136898480
Texas,Accommodation and Food Services,2007,5902,12000,17349.970179600135,102399524
Texas,Accommodation and Food Services,2008,6209,12000,17821.536479304235,110653920
Texas,Accommodation and Food Services,2009,6255,12000,17798.30215827338,111328380
Texas,Accommodation and Food Services,2010,6573,12000,17622.673056443025,115833830
Texas,Accommodation and Food Services,2011,6362,12000,17195.914806664572,109400410
Texas,Accommodation and Food Services,2012,6960,12000,17680.625,123057150
Texas,Accommodation and Food Services,2013,7178,12200,18272.45110058512,131159654
Texas,Accommodation and Food Services,2014,7391,12600,19554.52442159383,144527490
Texas,Accommodation and Food Services,2015,7595,14000,20941.095457537853,159047620
Texas,Accommodation and Food Services,2016,7855,14400,21176.78930617441,166343680
Texas,Accommodation and Food Services,2017,8025,15000,21653.67476635514,173770740
Texas,Accommodation and Food Services,2018,8311,15000,21751.005895800747,180772610
Texas,Accommodation and Food Services,2019,8193,15000,22581.979738801416,185014160
Texas,Accommodation and Food Services,2020,4815,15000,22712.51298026999,109360750
Texas,Accommodation and Food Services,2021,7172,14400,21826.772169548243,156541610
Texas,Accommodation and Food Services,2022,8135,16000,24313.36693300553,197789240
Texas,Administrative and Support and Waste Management Services,2007,4110,18250,27153.74695863747,111601900
Texas,Administrative and Support and Waste Management Services,2008,4258,20000,28410.744480976984,120972950
Texas,Administrative and Support and Waste Management Services,2009,4155,19000,27508.421179302044,114297490
Texas,Administrative and Support and Waste Management Services,2010,4484,18000,27324.78590544157,122524340
Texas,Administrative and Support and Waste Management Services,2011,4357,18000,27032.526968097314,117780720
Texas,Administrative and Support and Waste Management Services,2012,4518,19200,28898.157149181054,130561874
Texas,Administrative and Support and Waste Management Services,2013,4711,19500,28423.76777754192,133904370
Texas,Administrative and Support and Waste Management Services,2014,4665,20000,31195.26045016077,145525890
Texas,Administrative and Support and Waste Management Services,2015,5003,20800,31162.07475514691,155903860
Texas,Administrative and Support and Waste Management Services,2016,4945,20800,32176.53993933266,159112990
Texas,Administrative and Support and Waste Management Services,2017,4939,23000,33417.77768779105,165050404
Texas,Administrative and Support and Waste Management Services,2018,5115,24000,35638.55327468231,182291200
Texas,Administrative and Support and Waste Management Services,2019,5074,24000,36032.40638549468,182828430
Texas,Administrative and Support and Waste Management Services,2020,3084,25000,39130.71011673152,120679110
Texas,Administrative and Support and Waste Management Services,2021,4891,25000,36640.98630136986,179211064
Texas,Administrative and Support and Waste Management Services,2022,5407,28000,40676.164231551695,219936020
Texas,"Agriculture, Forestry, Fishing, and Hunting",2007,1572,10000,18622.12340966921,29273978
Texas,"Agriculture, Forestry, Fishing, and Hunting",2008,1374,14000,20485.69868995633,28147350
Texas,"Agriculture, Forestry, Fishing, and Hunting",2009,1413,12000,19755.010615711253,27913830
Texas,"Agriculture, Forestry, Fishing, and Hunting",2010,1516,14000,20021.536939313984,30352650
Texas,"Agriculture, Forestry, Fishing, and Hunting",2011,1522,14400,23267.49014454665,35413120
Texas,"Agriculture, Forestry, Fishing, and Hunting",2012,1415,15600,21807.45583038869,30857550
Texas,"Agriculture, Forestry, Fishing, and Hunting",2013,1427,15600,24707.119831814998,35257060
Texas,"Agriculture, Forestry, Fishing, and Hunting",2014,1346,16500,23890.27488855869,32156310
Texas,"Agriculture, Forestry, Fishing, and Hunting",2015,1396,17550,25012.803724928366,34917874
Texas,"Agriculture, Forestry, Fishing, and Hunting",2016,1248,19000,26631.42628205128,33236020
Texas,"Agriculture, Forestry, Fishing, and Hunting",2017,1344,20000,25863.809523809523,34760960
Texas,"Agriculture, Forestry, Fishing, and Hunting",2018,1339,20800,31485.772964899177,42159450
Texas,"Agriculture, Forestry, Fishing, and Hunting",2019,1310,21300,30869.763358778626,40439390
Texas,"Agriculture, Forestry, Fishing, and Hunting",2020,844,20000,30537.594786729856,25773730
Texas,"Agriculture, Forestry, Fishing, and Hunting",2021,1099,21000,32546.83348498635,35768970
Texas,"Agriculture, Forestry, Fishing, and Hunting",2022,1326,22000,31159.17797888386,41317070
Texas,"Arts, Entertainment, and Recreation",2007,1076,12700,19264.089219330854,20728160
Texas,"Arts, Entertainment, and Recreation",2008,1067,13900,21209.906279287723,22630970
Texas,"Arts, Entertainment, and Recreation",2009,1083,16000,23599.464450600186,25558220
Texas,"Arts, Entertainment, and Recreation",2010,1153,14400,22386.218560277535,25811310
Texas,"Arts, Entertainment, and Recreation",2011,1122,15000,22196.39037433155,24904350
Texas,"Arts, Entertainment, and Recreation",2012,1159,15000,22638.86108714409,26238440
Texas,"Arts, Entertainment, and Recreation",2013,1271,15000,23164.657749803304,29442280
Texas,"Arts, Entertainment, and Recreation",2014,1257,13000,23631.32060461416,29704570
Texas,"Arts, Entertainment, and Recreation",2015,1199,15000,25061.442869057548,30048670
Texas,"Arts, Entertainment, and Recreation",2016,1376,15350,25517.60901162791,35112230
Texas,"Arts, Entertainment, and Recreation",2017,1445,18000,26808.387543252597,38738120
Texas,"Arts, Entertainment, and Recreation",2018,1927,14400,25163.84535547483,48490730
Texas,"Arts, Entertainment, and Recreation",2019,1981,17000,28187.935386168603,55840300
Texas,"Arts, Entertainment, and Recreation",2020,1190,16000,29353.319327731093,34930450
Texas,"Arts, Entertainment, and Recreation",2021,1552,18000,29936.559278350516,46461540
Texas,"Arts, Entertainment, and Recreation",2022,2151,18000,31391.79451417945,67523750
Texas,Construction,2007,8193,24000,32906.90101305993,269606240
Texas,Construction,2008,8423,25600,35236.629466935774,296798130
Texas,Construction,2009,8182,25000,34882.08922023955,285405254
Texas,Construction,2010,7821,24500,33234.311980565144,259925554
Texas,Construction,2011,7501,25000,33303.42887614985,249809020
Texas,Construction,2012,7852,26000,34798.41823739175,273237180
Texas,Construction,2013,7753,27900,37975.820198632784,294426534
Texas,Construction,2014,8101,29000,37774.80804838909,306013720
Texas,Construction,2015,8401,30000,40925.019640518985,343811090
Texas,Construction,2016,9090,30000,40815.66226622662,371014370
Texas,Construction,2017,9346,31200,42869.438904344104,400657776
Texas,Construction,2018,9554,33800,43897.85681389994,419400124
Texas,Construction,2019,9890,35000,46370.461476238626,458603864
Texas,Construction,2020,6056,35000,48750.99735799208,295236040
Texas,Construction,2021,8979,35000,46752.106025169844,419787160
Texas,Construction,2022,10355,39000,50484.376629647515,522765720
Texas,Educational Services,2007,10940,34000,34606.5831809872,378596020
Texas,Educational Services,2008,11543,35000,35429.190851598374,408959150
Texas,Educational Services,2009,11823,36000,36763.39253996448,434653590
Texas,Educational Services,2010,12136,37000,37338.421226104154,453139080
Texas,Educational Services,2011,11540,36000,37219.21178509532,429509704
Texas,Educational Services,2012,11487,36000,37507.208148341604,430845300
Texas,Educational Services,2013,12061,36000,38375.70682364646,462849400
Texas,Educational Services,2014,12388,38000,38791.91314175008,480554220
Texas,Educational Services,2015,12108,38400,39718.87099438388,480916090
Texas,Educational Services,2016,12987,40000,41180.228998228995,534807634
Texas,Educational Services,2017,12656,40000,41911.38195322377,530430450
Texas,Educational Services,2018,13038,40000,43054.59733087897,561345840
Texas,Educational Services,2019,13643,42000,44205.48706296269,603095460
Texas,Educational Services,2020,8792,42000,43792.85031847134,385026740
Texas,Educational Services,2021,12358,45000,46774.55899012785,578040000
Texas,Educational Services,2022,14468,47000,48359.147774398676,699660150
Texas,Finance and Insurance,2007,5194,38000,55763.08047747401,289633440
Texas,Finance and Insurance,2008,5414,38150,55945.90875507942,302891150
Texas,Finance and Insurance,2009,5306,40000,58514.54768186958,310478190
Texas,Finance and Insurance,2010,5246,40000,56436.79946626001,296067450
Texas,Finance and Insurance,2011,4834,40000,56199.760860570954,271669644
Texas,Finance and Insurance,2012,5170,41400,61459.35589941973,317744870
Texas,Finance and Insurance,2013,5464,44200,66006.79245973646,360661114
Texas,Finance and Insurance,2014,5354,45000,67697.49533059394,362452390
Texas,Finance and Insurance,2015,5536,48000,71009.33887283238,393107700
Texas,Finance and Insurance,2016,5718,50000,74024.09233997902,423269760
Texas,Finance and Insurance,2017,5762,52000,76857.5216938563,442853040
Texas,Finance and Insurance,2018,6048,52000,79946.68386243386,483517544
Texas,Finance and Insurance,2019,6268,58000,84499.31078493937,529641680
Texas,Finance and Insurance,2020,4024,58000,82488.51888667991,331933800
Texas,Finance and Insurance,2021,6092,60000,86539.57649376232,527199100
Texas,Finance and Insurance,2022,7127,65000,91288.23488143679,650611250
Texas,Health Care and Social Assistance,2007,11377,27000,40144.73499164982,456726650
Texas,Health Care and Social Assistance,2008,12083,28000,42292.04171149549,511014740
Texas,Health Care and Social Assistance,2009,12452,29000,43518.91776421458,541897564
Texas,Health Care and Social Assistance,2010,12785,30000,43614.59522878373,557612600
Texas,Health Care and Social Assistance,2011,13029,28000,42773.64724844578,557297850
Texas,Health Care and Social Assistance,2012,13216,29000,43380.56749394673,573317580
Texas,Health Care and Social Assistance,2013,13509,30000,47190.85217262566,637501222
Texas,Health Care and Social Assistance,2014,13875,30000,47057.70594594595,652925670
Texas,Health Care and Social Assistance,2015,14090,32000,50223.86302342087,707654230
Texas,Health Care and Social Assistance,2016,14428,32900,51447.46257277516,742283990
Texas,Health Care and Social Assistance,2017,15265,35000,53390.11595152309,815000120
Texas,Health Care and Social Assistance,2018,15040,35000,53397.154920212764,803093210
Texas,Health Care and Social Assistance,2019,15140,36000,55184.322985468956,835490650
Texas,Health Care and Social Assistance,2020,9546,38000,58637.47642991829,559753350
Texas,Health Care and Social Assistance,2021,14227,37300,59497.945455823436,846477270
Texas,Health Care and Social Assistance,2022,16244,40000,61649.545678404334,1001435220
Texas,Information,2007,2467,42000,51822.221321443045,127845420
Texas,Information,2008,2308,42000,53507.62998266898,123495610
Texas,Information,2009,2106,42000,53399.80056980057,112459980
Texas,Information,2010,2041,42000,52721.17099461048,107603910
Texas,Information,2011,1806,40000,51744.43521594685,93450450
Texas,Information,2012,1902,43000,53423.21451104101,101610954
Texas,Information,2013,2073,45000,58483.03907380608,121235340
Texas,Information,2014,2122,49000,62146.24882186617,131874340
Texas,Information,2015,2131,50000,63891.76442984514,136153350
Texas,Information,2016,2220,50000,62821.27477477478,139463230
Texas,Information,2017,2187,50000,65629.47416552354,143531660
Texas,Information,2018,2047,50000,68800.61064973132,140834850
Texas,Information,2019,2032,55000,70255.625,142759430
Texas,Information,2020,1276,55000,73453.66771159874,93726880
Texas,Information,2021,1886,58000,76110.02651113468,143543510
Texas,Information,2022,2237,60000,85778.21636119804,191885870
Texas,Management of Companies and Enterprises,2007,186,60000,82058.49462365592,15262880
Texas,Management of Companies and Enterprises,2008,85,54000,87878.82352941176,7469700
Texas,Management of Companies and Enterprises,2009,103,60000,84754.36893203884,8729700
Texas,Management of Companies and Enterprises,2010,97,77000,100298.96907216495,9729000
Texas,Management of Companies and Enterprises,2011,97,70000,111519.69072164949,10817410
Texas,Management of Companies and Enterprises,2012,98,64500,86272.44897959183,8454700
